Label,Name,SAMPLE_2_10,SAMPLE_2_2,SAMPLE_2_3,SAMPLE_2_4,SAMPLE_2_5,SAMPLE_2_6,SAMPLE_2_7,SAMPLE_2_8,SAMPLE_2_9,SAMPLE_3_10,SAMPLE_3_2,SAMPLE_3_3,SAMPLE_3_4,SAMPLE_3_5,SAMPLE_3_6,SAMPLE_3_7,SAMPLE_3_8,SAMPLE_3_9,SAMPLE_4_10,SAMPLE_4_2,SAMPLE_4_3,SAMPLE_4_4,SAMPLE_4_5,SAMPLE_4_6,Formula
C13-label-4,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13-label-5,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
N15-label-1,Purine,0.0,0.0,0.0,0.0,21438.8,0.0,0.0,29212.91,0.0,0.0,0.0,0.0,0.0,0.0,38299.98,0.0,0.0,0.0,0.0,0.0,0.0,29392.38,0.0,0.0,C5H4N4
N15-label-2,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133543.0,0.0,0.0,0.0,0.0,115548.0,0.0,0.0,0.0,0.0,C5H4N4
N15-label-3,Purine,0.0,0.0,0.0,0.0,0.0,282922.2,269485.1,271351.9,260077.5,0.0,282069.5,0.0,273519.1,267648.7,278921.4,285015.2,0.0,0.0,0.0,0.0,0.0,0.0,270011.0,289547.6,C5H4N4
N15-label-4,Purine,8089.293,3405.758,9527.241,0.0,5134.739,10506.59,0.0,4240.352,10532.73,23159.72,13461.42,7330.857,12767.86,3584.051,12916.02,0.0,0.0,5070.342,16840.59,13784.2,7110.221,11621.32,0.0,7742.535,C5H4N4
C13N15-label-1-1,Purine,0.0,0.0,1846.081,2023.44,0.0,1676.375,0.0,1570.184,1621.138,1767.241,0.0,0.0,0.0,0.0,2272.136,0.0,0.0,0.0,0.0,0.0,1757.381,0.0,0.0,0.0,C5H4N4
C13N15-label-1-2,Purine,0.0,0.0,9641.015,0.0,6139.586,7307.167,0.0,5484.797,2900.407,0.0,7283.731,0.0,5295.873,5025.149,0.0,2221.447,2605.892,0.0,3990.339,8072.163,0.0,10361.3,8332.421,0.0,C5H4N4
C13N15-label-1-3,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16525.79,0.0,0.0,12488.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-1-4,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-2-1,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-2-2,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.644,C5H4N4
C13N15-label-2-3,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-2-4,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-3-1,Purine,0.0,0.0,0.0,0.0,0.0,0.0,3048.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-3-2,Purine,19024.99,0.0,18001.83,14770.75,11242.76,0.0,0.0,0.0,20718.46,12336.2,0.0,0.0,15630.43,0.0,0.0,0.0,14284.41,0.0,0.0,16403.66,0.0,13185.89,0.0,0.0,C5H4N4
C13N15-label-3-3,Purine,0.0,6612.83,0.0,0.0,0.0,0.0,4650.112,0.0,0.0,0.0,0.0,0.0,2588.006,0.0,0.0,0.0,0.0,0.0,0.0,8455.752,0.0,0.0,0.0,8455.171,C5H4N4
C13N15-label-3-4,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-4-2,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.558,C5H4N4
C13N15-label-4-3,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-4-4,Purine,17414.42,0.0,13770.29,0.0,0.0,0.0,23257.4,0.0,0.0,18397.54,24252.8,13010.58,0.0,18727.41,0.0,0.0,0.0,15315.91,19705.37,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-5-1,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-5-2,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-5-3,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C13N15-label-5-4,Purine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H4N4
C12 PARENT,L-Cysteine,11842.79,0.0,0.0,0.0,10197.92,10965.26,5558.541,6839.934,12810.58,43340.96,5481.615,0.0,0.0,0.0,36815.33,13572.97,8714.551,7517.102,13532.51,0.0,2161.347,0.0,17950.32,16684.03,C3H7NO2S
C13-label-1,L-Cysteine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3H7NO2S
C13-label-2,L-Cysteine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7264.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3H7NO2S
C13-label-3,L-Cysteine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3H7NO2S
N15-label-1,L-Cysteine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775.274,0.0,0.0,0.0,0.0,0.0,C3H7NO2S
C13N15-label-1-1,L-Cysteine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3H7NO2S
C13N15-label-2-1,L-Cysteine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3H7NO2S
C13N15-label-3-1,L-Cysteine,11362.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53314.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54549.2,C3H7NO2S
C12 PARENT,Itaconic acid,12500000.0,11100000.0,11600000.0,11900000.0,11500000.0,12300000.0,11800000.0,12000000.0,11700000.0,12300000.0,12200000.0,12500000.0,11800000.0,11900000.0,12500000.0,12300000.0,12300000.0,12200000.0,11800000.0,11600000.0,11900000.0,11600000.0,11500000.0,11700000.0,C5H6O4
C13-label-1,Itaconic acid,622162.4,706111.0,630655.2,715616.1,656964.5,682270.1,666808.9,663984.6,709024.7,639857.2,708789.8,654873.5,628186.2,756748.1,668802.3,676815.7,717772.2,616081.4,620720.4,668856.6,668983.6,610868.3,607391.6,705547.8,C5H6O4
C13-label-2,Itaconic acid,50378.76,71432.49,0.0,65011.67,125278.9,75804.23,99883.03,74883.27,44740.75,88771.72,101653.1,75459.09,103196.0,76315.82,126106.9,93278.72,52578.58,43854.36,39634.12,94558.81,46575.87,29432.37,70703.98,103367.4,C5H6O4
C13-label-3,Itaconic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12567.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H6O4
C13-label-4,Itaconic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H6O4
C13-label-5,Itaconic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10925.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H6O4
C12 PARENT,Ketoleucine,7922756.0,7730662.0,7261952.0,7132544.0,7926946.0,7026434.0,7637518.0,7386204.0,7212362.0,6954334.0,7163392.0,6928632.0,7116152.0,7716616.0,7430860.0,7311238.0,7448504.0,6996654.0,6975338.0,7318648.0,7193712.0,6885546.0,7016184.0,6883192.0,C6H10O3
C13-label-1,Ketoleucine,518099.3,531797.5,438220.3,498935.1,507494.6,465752.0,466607.5,450803.9,501454.2,496442.8,508849.4,504211.9,518161.8,505592.1,442510.7,529817.8,482948.8,466661.2,448885.2,525372.8,545572.5,520236.3,468961.1,492151.6,C6H10O3
C13-label-2,Ketoleucine,28696.48,27636.42,35288.61,49585.16,51232.02,27391.52,31099.24,37264.71,37229.7,37890.39,33677.93,40648.55,31823.6,30879.19,23694.88,48251.61,24863.16,27588.16,29717.74,43553.55,35815.75,39634.42,30858.43,35431.62,C6H10O3
C13-label-3,Ketoleucine,0.0,0.0,0.0,0.0,4888.883,3373.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3804.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H10O3
C13-label-4,Ketoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H10O3
C13-label-5,Ketoleucine,0.0,4564.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H10O3
C13-label-6,Ketoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H10O3
C12 PARENT,5-Aminolevulinic acid,84321.41,32203.19,49849.22,50952.2,168886.5,114343.3,142846.5,35045.13,71808.38,38874.23,27403.49,36391.09,27079.9,163408.9,184758.2,139017.2,85700.7,26488.27,51712.66,42570.77,30737.1,246786.5,143373.5,157983.8,C5H9NO3
C13-label-1,5-Aminolevulinic acid,5300.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3419.491,2907.496,0.0,0.0,0.0,5130.933,0.0,7226.568,C5H9NO3
C13-label-2,5-Aminolevulinic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO3
C13-label-3,5-Aminolevulinic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7170.028,5211.491,9528.132,41032.84,38530.95,24010.59,C5H9NO3
C13-label-4,5-Aminolevulinic acid,0.0,4017.438,0.0,0.0,0.0,0.0,0.0,3980.348,0.0,0.0,3081.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813859.2,357012.9,553302.7,1334179.0,1490862.0,1518852.0,C5H9NO3
C13-label-5,5-Aminolevulinic acid,0.0,0.0,0.0,0.0,0.0,6624.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO3
N15-label-1,5-Aminolevulinic acid,1939928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176880.0,0.0,0.0,C5H9NO3
C13N15-label-1-1,5-Aminolevulinic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO3
C13N15-label-2-1,5-Aminolevulinic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO3
C13N15-label-3-1,5-Aminolevulinic acid,0.0,4017.438,0.0,0.0,0.0,0.0,0.0,3980.348,0.0,0.0,6828.422,0.0,0.0,0.0,0.0,0.0,0.0,3772.692,8382.875,0.0,5516.653,0.0,11844.2,13135.79,C5H9NO3
C13N15-label-4-1,5-Aminolevulinic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO3
C13N15-label-5-1,5-Aminolevulinic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5H9NO3
C12 PARENT,Creatine,1001801.0,142020.8,333907.1,178150.6,4754396.0,4528940.0,3913578.0,1240088.0,1179428.0,1057979.0,205502.1,286993.3,222028.6,3832150.0,4574824.0,4636062.0,1075193.0,1098620.0,883629.7,232311.2,292892.8,187914.9,5105020.0,5370404.0,C4H9N3O2
C13-label-1,Creatine,29872.51,0.0,0.0,0.0,190031.5,245901.2,183870.9,51252.97,47044.15,41451.11,4572.3,8569.048,6247.183,201657.2,189147.5,238872.4,49528.15,43649.65,33254.7,0.0,6796.145,0.0,243371.0,189586.6,C4H9N3O2
C13-label-2,Creatine,4586.661,0.0,0.0,0.0,25116.96,18923.37,12663.87,5540.429,5790.932,4426.401,10298.42,4868.505,0.0,6174.26,11998.53,7956.547,0.0,0.0,0.0,2849.76,0.0,6131.572,0.0,9356.909,C4H9N3O2
C13-label-3,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13-label-4,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
N15-label-1,Creatine,11628.81,0.0,0.0,0.0,32499.93,53165.44,28904.59,12321.57,6594.188,5882.453,0.0,0.0,0.0,37268.93,0.0,34059.33,0.0,5346.411,0.0,0.0,0.0,0.0,45254.89,49473.83,C4H9N3O2
N15-label-2,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
N15-label-3,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7837.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8466.564,10870.28,C4H9N3O2
C13N15-label-1-1,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-1-2,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-1-3,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-2-1,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.848,0.0,0.0,0.0,4494.961,0.0,0.0,0.0,0.0,0.0,8555.804,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-2-2,Creatine,0.0,0.0,0.0,8311.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-2-3,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-3-1,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-3-2,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-3-3,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,14429.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-4-1,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-4-2,Creatine,0.0,0.0,0.0,0.0,0.0,8996.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C13N15-label-4-3,Creatine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4H9N3O2
C12 PARENT,L-Isoleucine,10400000.0,6266088.0,4730170.0,6189394.0,9904379.0,9437919.0,10100000.0,3605769.0,5340458.0,7009748.0,5381674.0,2653575.0,2855638.0,9432043.0,13200000.0,11400000.0,5251436.0,5897724.0,8675627.0,2397581.0,3511725.0,12300000.0,9658161.0,10300000.0,C6H13NO2
C13-label-1,L-Isoleucine,691432.1,434109.2,319845.8,408585.7,668574.4,625231.6,680759.2,245961.0,377462.8,482832.1,350840.1,179938.2,192225.8,635746.2,864749.5,759378.7,370970.9,383146.5,540626.6,163202.1,225500.5,845256.7,623333.2,703274.2,C6H13NO2
C13-label-2,L-Isoleucine,35627.14,26040.29,9412.202,26717.72,38884.46,43914.92,38992.05,7122.448,13166.58,22992.81,24048.83,6925.83,6533.049,39357.95,57504.36,41305.97,16304.97,23606.56,39054.95,6771.65,9475.82,47850.24,22388.8,39826.62,C6H13NO2
C13-label-3,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13-label-4,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2477.759,C6H13NO2
C13-label-5,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.005,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13-label-6,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
N15-label-1,L-Isoleucine,30785.03,0.0,15671.08,11309.49,26707.62,43817.61,24536.4,6666.33,10865.57,16162.92,14185.0,0.0,3474.104,28881.73,41218.61,35934.64,10947.19,18637.72,107020.8,80394.79,108124.4,149959.9,456915.0,464191.2,C6H13NO2
C13N15-label-1-1,L-Isoleucine,2327.007,0.0,2295.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6427.481,0.0,2899.067,7115.237,28702.84,32550.63,C6H13NO2
C13N15-label-2-1,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-3-1,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-4-1,L-Isoleucine,0.0,0.0,0.0,0.0,2490.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-5-1,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-6-1,L-Isoleucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C12 PARENT,L-Leucine,11200000.0,6999344.0,5246884.0,6487114.0,11600000.0,10700000.0,12400000.0,3904326.0,5791352.0,7737956.0,5838486.0,2998095.0,3133654.0,11300000.0,14400000.0,12600000.0,6226848.0,6599882.0,9618150.0,2682796.0,3869977.0,13100000.0,11300000.0,11700000.0,C6H13NO2
C13-label-1,L-Leucine,741061.4,452495.5,335560.4,426141.8,757274.3,711336.2,774764.7,254826.1,389024.9,505959.9,396605.2,198386.0,208979.4,737106.6,970442.3,860158.2,385247.0,408496.3,646632.1,181013.2,249613.3,818406.5,721305.8,751172.8,C6H13NO2
C13-label-2,L-Leucine,40299.32,22643.32,15044.61,19777.67,48244.27,33839.49,51337.41,16242.61,22825.24,32905.25,21368.13,12974.23,9809.935,49177.03,58151.89,46907.92,18951.83,22623.1,43403.86,7400.983,7092.432,58406.36,43357.18,56492.8,C6H13NO2
C13-label-3,L-Leucine,0.0,0.0,2275.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13-label-4,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.877,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13-label-5,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13-label-6,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
N15-label-1,L-Leucine,31093.01,15429.77,12032.08,18258.16,47125.07,39390.75,46524.89,9925.334,16350.45,23498.13,17699.94,8715.78,4865.85,31767.88,52845.93,39713.45,0.0,18587.58,63305.03,49056.53,59281.38,111759.6,283028.8,300451.2,C6H13NO2
C13N15-label-1-1,L-Leucine,2954.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.092,0.0,0.0,0.0,2749.246,0.0,0.0,0.0,13910.09,10783.49,C6H13NO2
C13N15-label-2-1,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-3-1,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-4-1,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-5-1,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C13N15-label-6-1,L-Leucine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C6H13NO2
C12 PARENT,L-Asparagine,1939928.0,1143338.0,1260931.0,1074921.0,3318253.0,3107314.0,2922348.0,911674.2,1217232.0,1337389.0,1018248.0,639509.8,619768.8,2933735.0,3402566.0,3367219.0,1205894.0,1266937.0,1491394.0,485422.2,771917.1,2176880.0,3065193.0,3201641.0,C4H8N2O3
